idProposicao,idDeputadoAutor,nomeAutor
2436844,220645.0,Erika Hilton
2436844,220615.0,Pastor Henrique Vieira
2436844,206018.0,Célia Xakriabá
2436844,74784.0,Luiza Erundina
2436844,74171.0,Chico Alencar
2436844,152605.0,Glauber Braga
2436844,204407.0,Fernanda Melchionna
2436844,204464.0,Talíria Petrone
2436844,204535.0,Sâmia Bomfim
2436844,221338.0,Professora Luciene Cavalcante
2436844,73531.0,Ivan Valente
2436843,220591.0,Meire Serafim
2436842,206018.0,Célia Xakriabá
2436842,74171.0,Chico Alencar
2436842,157130.0,Túlio Gadêlha
2436842,204407.0,Fernanda Melchionna
2436841,74160.0,Patrus Ananias
2436840,74160.0,Patrus Ananias
2436839,74160.0,Patrus Ananias
2436838,74160.0,Patrus Ananias
2436837,74160.0,Patrus Ananias
2436836,74160.0,Patrus Ananias
2436835,74160.0,Patrus Ananias
2436834,74160.0,Patrus Ananias
2436833,74160.0,Patrus Ananias
2436832,206018.0,Célia Xakriabá
2436832,74171.0,Chico Alencar
2436832,157130.0,Túlio Gadêlha
2436831,204520.0,Junio Amaral
2436830,206018.0,Célia Xakriabá
2436830,74171.0,Chico Alencar
2436830,157130.0,Túlio Gadêlha
2436830,204407.0,Fernanda Melchionna
2436829,206018.0,Célia Xakriabá
2436829,74171.0,Chico Alencar
2436829,157130.0,Túlio Gadêlha
2436829,204407.0,Fernanda Melchionna
2436828,206018.0,Célia Xakriabá
2436828,74171.0,Chico Alencar
2436828,157130.0,Túlio Gadêlha
2436828,204407.0,Fernanda Melchionna
2436827,206018.0,Célia Xakriabá
2436827,74171.0,Chico Alencar
2436827,157130.0,Túlio Gadêlha
2436827,204407.0,Fernanda Melchionna
2436826,206018.0,Célia Xakriabá
2436826,74171.0,Chico Alencar
2436826,157130.0,Túlio Gadêlha
2436826,204407.0,Fernanda Melchionna
2436825,74160.0,Patrus Ananias
2436824,206018.0,Célia Xakriabá
2436824,74171.0,Chico Alencar
2436824,157130.0,Túlio Gadêlha
2436824,204407.0,Fernanda Melchionna
2436823,74160.0,Patrus Ananias
2436822,74160.0,Patrus Ananias
2436821,74160.0,Patrus Ananias
2436820,74160.0,Patrus Ananias
2436819,74160.0,Patrus Ananias
2436818,74160.0,Patrus Ananias
2436817,74160.0,Patrus Ananias
2436816,220645.0,Erika Hilton
2436815,206018.0,Célia Xakriabá
2436815,74171.0,Chico Alencar
2436815,157130.0,Túlio Gadêlha
2436814,73778.0,Luiz Carlos Hauly
2436813,206018.0,Célia Xakriabá
2436813,74171.0,Chico Alencar
2436813,157130.0,Túlio Gadêlha
2436812,74160.0,Patrus Ananias
2436811,206018.0,Célia Xakriabá
2436811,74171.0,Chico Alencar
2436811,157130.0,Túlio Gadêlha
2436810,74160.0,Patrus Ananias
2436809,220529.0,Gilson Daniel
2436808,206018.0,Célia Xakriabá
2436808,74171.0,Chico Alencar
2436808,157130.0,Túlio Gadêlha
2436807,74160.0,Patrus Ananias
2436806,220588.0,Roberto Duarte
2436805,74160.0,Patrus Ananias
2436804,204504.0,Cezinha de Madureira
2436803,74160.0,Patrus Ananias
2436802,206018.0,Célia Xakriabá
2436802,74171.0,Chico Alencar
2436802,157130.0,Túlio Gadêlha
2436801,178929.0,Diego Garcia
2436800,74160.0,Patrus Ananias
2436799,74160.0,Patrus Ananias
2436798,220588.0,Roberto Duarte
2436797,220543.0,Ricardo Ayres
2436796,204365.0,Gilson Marques
2436795,204365.0,Gilson Marques
2436794,206018.0,Célia Xakriabá
2436794,74171.0,Chico Alencar
2436794,157130.0,Túlio Gadêlha
2436793,206018.0,Célia Xakriabá
2436793,74171.0,Chico Alencar
2436793,157130.0,Túlio Gadêlha
2436792,204365.0,Gilson Marques
2436791,74041.0,Luiz Couto
2436790,204365.0,Gilson Marques
2436789,204365.0,Gilson Marques
2436788,178887.0,Rubens Pereira Júnior
2436787,206018.0,Célia Xakriabá
2436787,74171.0,Chico Alencar
2436787,157130.0,Túlio Gadêlha
2436787,204407.0,Fernanda Melchionna
2436786,204365.0,Gilson Marques
2436785,74160.0,Patrus Ananias
2436784,204536.0,Kim Kataguiri
2436783,204365.0,Gilson Marques
2436782,74160.0,Patrus Ananias
2436781,178873.0,Helder Salomão
2436780,74160.0,Patrus Ananias
2436779,220603.0,Dani Cunha
2436778,69871.0,Bacelar
2436777,220654.0,Delegado Paulo Bilynskyj
2436776,74160.0,Patrus Ananias
2436775,220547.0,Marcos Pollon
2436774,204572.0,Capitão Alberto Neto
2436773,206018.0,Célia Xakriabá
2436773,74171.0,Chico Alencar
2436773,157130.0,Túlio Gadêlha
2436773,204407.0,Fernanda Melchionna
2436772,220654.0,Delegado Paulo Bilynskyj
2436771,74160.0,Patrus Ananias
2436770,220536.0,Zé Haroldo Cathedral
2436769,204492.0,Paulo Guedes
2436768,204526.0,Luiz Philippe de Orleans e Bragança
2436767,204492.0,Paulo Guedes
2436766,220559.0,Julia Zanatta
2436765,74160.0,Patrus Ananias
2436764,204492.0,Paulo Guedes
2436763,220559.0,Julia Zanatta
2436762,226708.0,Dr. Allan Garcês
2436761,220547.0,Marcos Pollon
2436760,204365.0,Gilson Marques
2436759,74160.0,Patrus Ananias
2436758,204541.0,Eduardo Bismarck
2436757,204365.0,Gilson Marques
2436756,74160.0,Patrus Ananias
2436755,220630.0,Pedro Aihara
2436754,206018.0,Célia Xakriabá
2436754,74171.0,Chico Alencar
2436754,157130.0,Túlio Gadêlha
2436754,204407.0,Fernanda Melchionna
2436753,160512.0,Aureo Ribeiro
2436752,206018.0,Célia Xakriabá
2436752,74171.0,Chico Alencar
2436752,157130.0,Túlio Gadêlha
2436752,204407.0,Fernanda Melchionna
2436751,74160.0,Patrus Ananias
2436750,165470.0,Rodrigo Valadares
2436749,74160.0,Patrus Ananias
2436748,74160.0,Patrus Ananias
2436747,206018.0,Célia Xakriabá
2436747,74171.0,Chico Alencar
2436747,157130.0,Túlio Gadêlha
2436747,204407.0,Fernanda Melchionna
2436746,74160.0,Patrus Ananias
2436745,220528.0,Dr. Victor Linhalis
2436744,206018.0,Célia Xakriabá
2436744,74171.0,Chico Alencar
2436744,157130.0,Túlio Gadêlha
2436744,204407.0,Fernanda Melchionna
2436743,206018.0,Célia Xakriabá
2436743,74171.0,Chico Alencar
2436743,157130.0,Túlio Gadêlha
2436743,204407.0,Fernanda Melchionna
2436742,204572.0,Capitão Alberto Neto
2436741,204504.0,Cezinha de Madureira
2436740,206018.0,Célia Xakriabá
2436740,74171.0,Chico Alencar
2436740,157130.0,Túlio Gadêlha
2436740,204407.0,Fernanda Melchionna
2436739,204455.0,Luiz Lima
2436738,220654.0,Delegado Paulo Bilynskyj
2436737,74160.0,Patrus Ananias
2436736,74160.0,Patrus Ananias
2436735,74160.0,Patrus Ananias
2436734,74856.0,Laura Carneiro
2436733,74160.0,Patrus Ananias
2436732,204365.0,Gilson Marques
2436731,204462.0,Chris Tonietto
2436730,204365.0,Gilson Marques
2436729,206018.0,Célia Xakriabá
2436729,74171.0,Chico Alencar
2436729,157130.0,Túlio Gadêlha
2436729,204407.0,Fernanda Melchionna
2436728,204374.0,Bia Kicis
2436727,220559.0,Julia Zanatta
2436726,204365.0,Gilson Marques
2436725,206018.0,Célia Xakriabá
2436725,74171.0,Chico Alencar
2436725,157130.0,Túlio Gadêlha
2436725,204407.0,Fernanda Melchionna
2436724,220559.0,Julia Zanatta
2436723,74856.0,Laura Carneiro
2436722,204365.0,Gilson Marques
2436721,74856.0,Laura Carneiro
2436720,220623.0,Duda Salabert
2436719,204455.0,Luiz Lima
2436718,141470.0,José Guimarães
2436717,74856.0,Laura Carneiro
2436716,226708.0,Dr. Allan Garcês
2436715,160512.0,Aureo Ribeiro
2436714,204411.0,Filipe Barros
2436713,204411.0,Filipe Barros
2436712,220574.0,Cabo Gilberto Silva
2436711,220659.0,Dayany Bittencourt
2436710,220659.0,Dayany Bittencourt
2436709,220574.0,Cabo Gilberto Silva
2436708,160518.0,Weliton Prado
2436707,81055.0,Márcio Jerry
2436706,220574.0,Cabo Gilberto Silva
2436705,220695.0,Rogéria Santos
2436704,74084.0,Raimundo Santos
2436704,178854.0,Elmar Nascimento
2436704,204512.0,Delegado Marcelo Freitas
2436703,178835.0,Afonso Motta
2436702,163321.0,Ronaldo Nogueira
2436701,163321.0,Ronaldo Nogueira
2436700,163321.0,Ronaldo Nogueira
2436699,163321.0,Ronaldo Nogueira
2436698,220628.0,Mauricio do Vôlei
2436697,88256.0,Clodoaldo Magalhães
2436695,178873.0,Helder Salomão
2436694,178937.0,Altineu Côrtes
2436693,178937.0,Altineu Côrtes
2436692,178937.0,Altineu Côrtes
2436691,178937.0,Altineu Côrtes
2436690,178937.0,Altineu Côrtes
2436689,178937.0,Altineu Côrtes
2436688,178937.0,Altineu Côrtes
2436687,178937.0,Altineu Côrtes
2436686,156190.0,Marcel van Hattem
2436685,178873.0,Helder Salomão
2436684,156190.0,Marcel van Hattem
2436683,156190.0,Marcel van Hattem
2436682,156190.0,Marcel van Hattem
2436681,156190.0,Marcel van Hattem
2436680,156190.0,Marcel van Hattem
2436679,220695.0,Rogéria Santos
2436679,220658.0,Luiz Gastão
2436679,220540.0,Duda Ramos
2436679,143632.0,Domingos Neto
2436678,160666.0,Félix Mendonça Júnior
2436678,178835.0,Afonso Motta
2436677,204572.0,Capitão Alberto Neto
2436676,191923.0,Flávio Nogueira
2436675,74856.0,Laura Carneiro
2436674,204388.0,Bibo Nunes
2436673,220561.0,Delegada Katarina
2436672,204507.0,Carla Zambelli
2436671,178873.0,Helder Salomão
2436670,204566.0,Marreca Filho
2436669,220713.0,Saullo Vianna
2436669,220648.0,Marangoni
2436669,74084.0,Raimundo Santos
2436669,74159.0,Odair Cunha
2436669,160512.0,Aureo Ribeiro
2436669,178937.0,Altineu Côrtes
2436669,204394.0,Gervásio Maia
2436668,178835.0,Afonso Motta
2436667,204572.0,Capitão Alberto Neto
2436665,204411.0,Filipe Barros
2436664,220670.0,Iza Arruda
2436663,204572.0,Capitão Alberto Neto
2436662,220621.0,Sargento Gonçalves
2436662,204507.0,Carla Zambelli
2436661,220557.0,Daniela Reinehr
2436660,220594.0,Coronel Assis
2436659,74090.0,Átila Lins
2436658,220602.0,Dimas Gadelha
2436657,178873.0,Helder Salomão
2436656,160548.0,Jonas Donizette
2436655,160548.0,Jonas Donizette
2436654,160548.0,Jonas Donizette
2436653,204572.0,Capitão Alberto Neto
2436652,204572.0,Capitão Alberto Neto
2436651,220610.0,Dr. Fernando Máximo
2436651,220570.0,Ismael Alexandrino
2436651,220561.0,Delegada Katarina
2436651,223128.0,Rodrigo Estacho
2436650,204507.0,Carla Zambelli
2436649,204507.0,Carla Zambelli
2436648,204507.0,Carla Zambelli
2436647,91228.0,Waldemar Oliveira
2436646,73531.0,Ivan Valente
2436645,,Comissão de Relações Exteriores e de Defesa Nacional
2436644,123756.0,Antônia Lúcia
2436644,74374.0,Geraldo Resende
2436644,74856.0,Laura Carneiro
2436644,141480.0,Lázaro Botelho
2436644,220597.0,Thiago Flores
2436644,220573.0,Dorinaldo Malafaia
2436644,220672.0,Henderson Pinto
2436644,98615.0,Ismael
2436644,98148.0,Cobalchini
2436644,220635.0,Bruno Ganem
2436644,220589.0,Eduardo Velloso
2436644,220551.0,Franciane Bayer
2436644,220686.0,Duarte Jr.
2436644,220687.0,Márcio Honaiser
2436644,220590.0,Coronel Ulysses
2436644,220591.0,Meire Serafim
2436644,220713.0,Saullo Vianna
2436644,220608.0,Cristiane Lopes
2436644,220553.0,Denise Pessôa
2436644,80815.0,Leo Prates
2436644,220593.0,Abilio Brunini
2436644,220625.0,Delegada Ione
2436644,220644.0,Rosangela Moro
2436644,220569.0,Silvye Alves
2436644,220576.0,Alfredo Gaspar
2436644,220697.0,Jadyel Alencar
2436644,220554.0,Alexandre Lindenmeyer
2436644,220627.0,Paulinho Freire
2436644,220558.0,Zé Trovão
2436644,220592.0,Zezinho Barbary
2436644,220701.0,Delegado Matheus Laiola
2436644,220617.0,Murillo Gouvea
2436644,220629.0,Dandara
2436644,220668.0,Maria Arraes
2436644,220670.0,Iza Arruda
2436644,220654.0,Delegado Paulo Bilynskyj
2436644,220564.0,Yandra Moura
2436644,161440.0,Pezenti
2436644,220555.0,Daiana Santos
2436644,220540.0,Duda Ramos
2436644,74084.0,Raimundo Santos
2436644,74848.0,Jandira Feghali
2436644,139285.0,Lídice da Mata
2436644,73441.0,Celso Russomanno
2436644,74253.0,Julio Lopes
2436644,74398.0,Maria do Rosário
2436644,74159.0,Odair Cunha
2436644,74044.0,Wilson Santiago
2436644,141485.0,Luiz Carlos Busato
2436644,141408.0,Cleber Verde
2436644,141531.0,Rodrigo de Castro
2436644,62881.0,Danilo Forte
2436644,160575.0,Erika Kokay
2436644,160598.0,Flávia Morais
2436644,160629.0,Romero Rodrigues
2436644,160635.0,Ruy Carneiro
2436644,160512.0,Aureo Ribeiro
2436644,160673.0,Giovani Cherini
2436644,160976.0,Tiririca
2436644,160545.0,Alexandre Leite
2436644,178854.0,Elmar Nascimento
2436644,178937.0,Altineu Côrtes
2436644,178963.0,Covatti Filho
2436644,178989.0,Renata Abreu
2436644,178992.0,Vitor Lippi
2436644,213274.0,Ricardo Silva
2436644,204355.0,Da Vitoria
2436644,133810.0,Marcelo Moraes
2436644,204361.0,Carlos Chiodini
2436644,204517.0,Zé Vitor
2436644,204455.0,Luiz Lima
2436644,204462.0,Chris Tonietto
2436644,204567.0,Raimundo Costa
2436644,204570.0,Pastor Gil
2436644,204419.0,Glaustin da Fokus
2436644,204541.0,Eduardo Bismarck
2436644,204378.0,Coronel Chrisóstomo
2436644,204388.0,Bibo Nunes
2436644,188097.0,Merlong Solano
2436644,224117.0,Gabriel Mota
2436644,138286.0,Luciano Alves
2436644,226179.0,Gisela Simona
2436644,226837.0,Saulo Pedroso
2436643,220618.0,Sargento Portugal
2436642,220628.0,Mauricio do Vôlei
2436641,204572.0,Capitão Alberto Neto
2436640,74478.0,Luciano Bivar
2436639,74478.0,Luciano Bivar
2436638,220695.0,Rogéria Santos
2436636,220695.0,Rogéria Santos
2436634,204572.0,Capitão Alberto Neto
2436633,74090.0,Átila Lins
2436632,178929.0,Diego Garcia
2436631,160556.0,Padre João
2436630,160556.0,Padre João
2436629,220654.0,Delegado Paulo Bilynskyj
2436628,123756.0,Antônia Lúcia
2436628,214694.0,Jorge Goetten
2436628,141480.0,Lázaro Botelho
2436628,220682.0,Tadeu Veneri
2436628,220633.0,Ricardo Salles
2436628,220531.0,Gilvan Maximo
2436628,220588.0,Roberto Duarte
2436628,220573.0,Dorinaldo Malafaia
2436628,220566.0,Lêda Borges
2436628,220620.0,Rosângela Reis
2436628,220542.0,Alexandre Guimarães
2436628,220684.0,Tião Medeiros
2436628,220600.0,Lebrão
2436628,220549.0,Any Ortiz
2436628,98148.0,Cobalchini
2436628,220635.0,Bruno Ganem
2436628,220543.0,Ricardo Ayres
2436628,220550.0,Mauricio Marcon
2436628,220551.0,Franciane Bayer
2436628,220686.0,Duarte Jr.
2436628,220601.0,Washington Quaquá
2436628,165470.0,Rodrigo Valadares
2436628,220623.0,Duda Salabert
2436628,220605.0,Bandeira de Mello
2436628,220640.0,Juliana Cardoso
2436628,220687.0,Márcio Honaiser
2436628,220575.0,Sonize Barbosa
2436628,220606.0,Reimont
2436628,220666.0,Coronel Meira
2436628,220533.0,Prof. Reginaldo Veras
2436628,153423.0,Renilce Nicodemos
2436628,220552.0,Zucco
2436628,220688.0,Dr. Francisco
2436628,220713.0,Saullo Vianna
2436628,220608.0,Cristiane Lopes
2436628,220553.0,Denise Pessôa
2436628,220690.0,Capitão Alden
2436628,220691.0,Diego Coronel
2436628,220609.0,Maurício Carvalho
2436628,220536.0,Zé Haroldo Cathedral
2436628,220625.0,Delegada Ione
2436628,220569.0,Silvye Alves
2436628,220560.0,Thiago de Joaldo
2436628,220577.0,Augusto Puppio
2436628,220534.0,Fred Linhares
2436628,220659.0,Dayany Bittencourt
2436628,180214.0,Pastor Diniz
2436628,220697.0,Jadyel Alencar
2436628,220676.0,Andreia Siqueira
2436628,220612.0,Bebeto
2436628,220554.0,Alexandre Lindenmeyer
2436628,220613.0,Roberto Monteiro Pai
2436628,220537.0,Helena Lima
2436628,220571.0,Daniel Agrobom
2436628,220539.0,Defensor Stélio Dener
2436628,220558.0,Zé Trovão
2436628,220579.0,Silvia Waiãpi
2436628,162067.0,Kiko Celeguim
2436628,220648.0,Marangoni
2436628,220649.0,Delegado da Cunha
2436628,220650.0,Paulo Alexandre Barbosa
2436628,220592.0,Zezinho Barbary
2436628,220617.0,Murillo Gouvea
2436628,220667.0,Pedro Campos
2436628,220668.0,Maria Arraes
2436628,220528.0,Dr. Victor Linhalis
2436628,220630.0,Pedro Aihara
2436628,220529.0,Gilson Daniel
2436628,220563.0,Icaro de Valmir
2436628,220618.0,Sargento Portugal
2436628,220715.0,Amom Mandel
2436628,220564.0,Yandra Moura
2436628,210989.0,Bruno Farias
2436628,161440.0,Pezenti
2436628,220702.0,Geraldo Mendes
2436628,220559.0,Julia Zanatta
2436628,220704.0,Carol Dartora
2436628,220584.0,Murilo Galdino
2436628,220655.0,Mario Frias
2436628,220706.0,Padovani
2436628,220661.0,Matheus Noronha
2436628,220555.0,Daiana Santos
2436628,220540.0,Duda Ramos
2436628,74084.0,Raimundo Santos
2436628,139285.0,Lídice da Mata
2436628,74537.0,Claudio Cajado
2436628,74858.0,Lindbergh Farias
2436628,74079.0,José Priante
2436628,74585.0,Lincoln Portela
2436628,73486.0,Pompeo de Mattos
2436628,74784.0,Luiza Erundina
2436628,74696.0,Alberto Mourão
2436628,73579.0,Alberto Fraga
2436628,73692.0,Osmar Terra
2436628,74253.0,Julio Lopes
2436628,74171.0,Chico Alencar
2436628,74398.0,Maria do Rosário
2436628,74270.0,Gilberto Nascimento
2436628,74160.0,Patrus Ananias
2436628,74156.0,Leonardo Monteiro
2436628,74376.0,Vander Loubet
2436628,74041.0,Luiz Couto
2436628,74044.0,Wilson Santiago
2436628,74057.0,Alice Portugal
2436628,133439.0,André Figueiredo
2436628,136811.0,Afonso Hamm
2436628,141408.0,Cleber Verde
2436628,141411.0,Dagoberto Nogueira
2436628,141450.0,Hugo Leal
2436628,141487.0,Luiz Fernando Faria
2436628,141531.0,Rodrigo de Castro
2436628,141555.0,Vinicius Carvalho
2436628,141398.0,Carlos Zarattini
2436628,150418.0,Márcio Marinho
2436628,160610.0,Valmir Assunção
2436628,160569.0,Waldenor Pereira
2436628,160575.0,Erika Kokay
2436628,160598.0,Flávia Morais
2436628,160632.0,Zé Silva
2436628,160556.0,Padre João
2436628,160758.0,Domingos Sávio
2436628,160629.0,Romero Rodrigues
2436628,160635.0,Ruy Carneiro
2436628,160665.0,Augusto Coutinho
2436628,160642.0,Pastor Eurico
2436628,160535.0,Marcon
2436628,160604.0,Pedro Uczai
2436628,160976.0,Tiririca
2436628,160558.0,Paulo Freire Costa
2436628,162332.0,Luiz Nishimori
2436628,92776.0,Stefano Aguiar
2436628,166402.0,Magda Mofatto
2436628,171617.0,Paulão
2436628,204480.0,Rogério Correia
2436628,204553.0,Pastor Sargento Isidório
2436628,178835.0,Afonso Motta
2436628,73604.0,Rui Falcão
2436628,178843.0,Marx Beltrão
2436628,69871.0,Bacelar
2436628,178857.0,Jorge Solla
2436628,178873.0,Helder Salomão
2436628,178908.0,Delegado Éder Mauro
2436628,178910.0,Joaquim Passarinho
2436628,178931.0,Luciano Ducci
2436628,178934.0,Toninho Wandscheer
2436628,178947.0,Sóstenes Cavalcante
2436628,178954.0,Lucio Mosquini
2436628,178963.0,Covatti Filho
2436628,178972.0,Alex Manente
2436628,66828.0,Fausto Pinato
2436628,178985.0,Miguel Lombardi
2436628,178989.0,Renata Abreu
2436628,178992.0,Vitor Lippi
2436628,178993.0,Carlos Henrique Gaguim
2436628,178997.0,Moses Rodrigues
2436628,204351.0,Dr. Luiz Ovando
2436628,213274.0,Ricardo Silva
2436628,204557.0,Sidney Leite
2436628,209189.0,Joseildo Ramos
2436628,204486.0,Mauro Benevides Filho
2436628,204355.0,Da Vitoria
2436628,204491.0,Gilberto Abramo
2436628,98057.0,Lafayette de Andrada
2436628,161550.0,Emidinho Madeira
2436628,157130.0,Túlio Gadêlha
2436628,204396.0,Vermelho
2436628,156190.0,Marcel van Hattem
2436628,204407.0,Fernanda Melchionna
2436628,204361.0,Carlos Chiodini
2436628,204501.0,Alencar Santana
2436628,204504.0,Cezinha de Madureira
2436628,204511.0,David Soares
2436628,204512.0,Delegado Marcelo Freitas
2436628,204367.0,Daniel Freitas
2436628,204426.0,Carlos Veras
2436628,204566.0,Marreca Filho
2436628,204410.0,Luisa Canziani
2436628,204455.0,Luiz Lima
2436628,204462.0,Chris Tonietto
2436628,204525.0,Rosana Valle
2436628,204526.0,Luiz Philippe de Orleans e Bragança
2436628,204528.0,Adriana Ventura
2436628,81055.0,Márcio Jerry
2436628,204533.0,Idilvan Alencar
2436628,204534.0,Tabata Amaral
2436628,204536.0,Kim Kataguiri
2436628,109429.0,Benes Leocádio
2436628,204472.0,José Medeiros
2436628,204473.0,General Girão
2436628,121948.0,Adriano do Baldy
2436628,204570.0,Pastor Gil
2436628,204419.0,Glaustin da Fokus
2436628,204541.0,Eduardo Bismarck
2436628,204573.0,Otto Alencar Filho
2436628,204476.0,Chiquinho Brazão
2436628,122974.0,Pedro Lucas Fernandes
2436628,204550.0,Júnior Mano
2436628,204388.0,Bibo Nunes
2436628,178970.0,João Daniel
2436628,188097.0,Merlong Solano
2436628,221338.0,Professora Luciene Cavalcante
2436628,221378.0,Reginete Bispo
2436628,222142.0,Coronel Telhada
2436628,205476.0,Charles Fernandes
2436628,223128.0,Rodrigo Estacho
2436628,74299.0,Leônidas Cristino
2436628,224117.0,Gabriel Mota
2436628,224333.0,Welter
2436628,226179.0,Gisela Simona
2436628,178909.0,Hélio Leite
2436628,227433.0,Douglas Viegas
2436628,227991.0,Dr Flávio
2436627,220648.0,Marangoni
2436625,220639.0,Guilherme Boulos
2436624,220626.0,Rafael Simoes
2436623,220626.0,Rafael Simoes
2436622,204498.0,Olival Marques
2436621,220622.0,Nely Aquino
2436620,220622.0,Nely Aquino
2436619,74374.0,Geraldo Resende
2436619,74574.0,Paulo Magalhães
2436619,74856.0,Laura Carneiro
2436619,220682.0,Tadeu Veneri
2436619,220573.0,Dorinaldo Malafaia
2436619,220565.0,Delegada Adriana Accorsi
2436619,220671.0,Dilvanda Faro
2436619,220662.0,Lucas Ramos
2436619,220663.0,Eriberto Medeiros
2436619,88256.0,Clodoaldo Magalhães
2436619,220598.0,Tarcísio Motta
2436619,220599.0,Marcelo Crivella
2436619,204445.0,Fernando Mineiro
2436619,220549.0,Any Ortiz
2436619,98615.0,Ismael
2436619,220556.0,Ana Paula Lima
2436619,220543.0,Ricardo Ayres
2436619,220686.0,Duarte Jr.
2436619,220601.0,Washington Quaquá
2436619,220602.0,Dimas Gadelha
2436619,220527.0,Jack Rocha
2436619,220639.0,Guilherme Boulos
2436619,220605.0,Bandeira de Mello
2436619,220640.0,Juliana Cardoso
2436619,220687.0,Márcio Honaiser
2436619,220606.0,Reimont
2436619,220591.0,Meire Serafim
2436619,220533.0,Prof. Reginaldo Veras
2436619,220688.0,Dr. Francisco
2436619,220553.0,Denise Pessôa
2436619,220691.0,Diego Coronel
2436619,91228.0,Waldemar Oliveira
2436619,80815.0,Leo Prates
2436619,220536.0,Zé Haroldo Cathedral
2436619,220625.0,Delegada Ione
2436619,220695.0,Rogéria Santos
2436619,220610.0,Dr. Fernando Máximo
2436619,220561.0,Delegada Katarina
2436619,220658.0,Luiz Gastão
2436619,220696.0,Ivoneide Caetano
2436619,220697.0,Jadyel Alencar
2436619,220676.0,Andreia Siqueira
2436619,220554.0,Alexandre Lindenmeyer
2436619,220537.0,Helena Lima
2436619,220699.0,Castro Neto
2436619,220645.0,Erika Hilton
2436619,104552.0,Socorro Neri
2436619,162067.0,Kiko Celeguim
2436619,220700.0,Florentino Neto
2436619,220649.0,Delegado da Cunha
2436619,220651.0,Simone Marquetto
2436619,220615.0,Pastor Henrique Vieira
2436619,171786.0,Miguel Ângelo
2436619,220629.0,Dandara
2436619,206018.0,Célia Xakriabá
2436619,220668.0,Maria Arraes
2436619,220528.0,Dr. Victor Linhalis
2436619,220630.0,Pedro Aihara
2436619,220563.0,Icaro de Valmir
2436619,220715.0,Amom Mandel
2436619,220654.0,Delegado Paulo Bilynskyj
2436619,220581.0,Luciano Amaral
2436619,220632.0,Ana Pimentel
2436619,220704.0,Carol Dartora
2436619,220548.0,Camila Jara
2436619,220708.0,Gabriel Nunes
2436619,220555.0,Daiana Santos
2436619,220540.0,Duda Ramos
2436619,73701.0,Benedita da Silva
2436619,74090.0,Átila Lins
2436619,73801.0,Renildo Calheiros
2436619,74848.0,Jandira Feghali
2436619,139285.0,Lídice da Mata
2436619,74075.0,Elcione Barbalho
2436619,73433.0,Arlindo Chinaglia
2436619,74858.0,Lindbergh Farias
2436619,73441.0,Celso Russomanno
2436619,74454.0,Eunício Oliveira
2436619,74784.0,Luiza Erundina
2436619,74171.0,Chico Alencar
2436619,74398.0,Maria do Rosário
2436619,74262.0,Carlos Sampaio
2436619,74159.0,Odair Cunha
2436619,74160.0,Patrus Ananias
2436619,74156.0,Leonardo Monteiro
2436619,74376.0,Vander Loubet
2436619,74041.0,Luiz Couto
2436619,74057.0,Alice Portugal
2436619,74060.0,Daniel Almeida
2436619,74371.0,Rubens Otoni
2436619,133439.0,André Figueiredo
2436619,141485.0,Luiz Carlos Busato
2436619,141408.0,Cleber Verde
2436619,141456.0,Jilmar Tatto
2436619,141464.0,José Airton Félix Cirilo
2436619,141470.0,José Guimarães
2436619,141398.0,Carlos Zarattini
2436619,160610.0,Valmir Assunção
2436619,160569.0,Waldenor Pereira
2436619,160553.0,Antonio Brito
2436619,143632.0,Domingos Neto
2436619,160575.0,Erika Kokay
2436619,160598.0,Flávia Morais
2436619,160556.0,Padre João
2436619,160629.0,Romero Rodrigues
2436619,160665.0,Augusto Coutinho
2436619,122158.0,Pedro Paulo
2436619,160538.0,Bohn Gass
2436619,160535.0,Marcon
2436619,160559.0,Alceu Moreira
2436619,160604.0,Pedro Uczai
2436619,162332.0,Luiz Nishimori
2436619,171617.0,Paulão
2436619,204480.0,Rogério Correia
2436619,178835.0,Afonso Motta
2436619,74478.0,Luciano Bivar
2436619,73604.0,Rui Falcão
2436619,69871.0,Bacelar
2436619,178857.0,Jorge Solla
2436619,178866.0,Luizianne Lins
2436619,178873.0,Helder Salomão
2436619,178887.0,Rubens Pereira Júnior
2436619,178895.0,Misael Varella
2436619,72442.0,Felipe Carreras
2436619,178934.0,Toninho Wandscheer
2436619,178946.0,Soraya Santos
2436619,178947.0,Sóstenes Cavalcante
2436619,178964.0,Heitor Schuch
2436619,178986.0,Nilto Tatto
2436619,178989.0,Renata Abreu
2436619,178992.0,Vitor Lippi
2436619,191923.0,Flávio Nogueira
2436619,209189.0,Joseildo Ramos
2436619,204488.0,Célio Studart
2436619,204492.0,Paulo Guedes
2436619,98057.0,Lafayette de Andrada
2436619,204358.0,Beto Pereira
2436619,204495.0,Airton Faleiro
2436619,204394.0,Gervásio Maia
2436619,107283.0,Gleisi Hoffmann
2436619,204406.0,Pedro Westphalen
2436619,204407.0,Fernanda Melchionna
2436619,204501.0,Alencar Santana
2436619,204504.0,Cezinha de Madureira
2436619,198783.0,Emanuel Pinheiro Neto
2436619,204426.0,Carlos Veras
2436619,204453.0,Natália Bonavides
2436619,204410.0,Luisa Canziani
2436619,204515.0,André Janones
2436619,204518.0,Dr. Frederico
2436619,204464.0,Talíria Petrone
2436619,204412.0,Dr. Zacharias Calil
