"uri";"id";"dataHora";"codTipoProfissao";"titulo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74358";"74358";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74357";"74357";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74357";"74357";"2018-08-14T16:36:39";"239";"Farmacêutica"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74356";"74356";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74355";"74355";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74355";"74355";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74354";"74354";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74353";"74353";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74352";"74352";"2018-09-06T16:27:38";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74351";"74351";"2018-08-14T16:36:39";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74350";"74350";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74349";"74349";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74349";"74349";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74348";"74348";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74347";"74347";"2018-08-14T16:36:39";"123";"Contador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74347";"74347";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74347";"74347";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74346";"74346";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74346";"74346";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74345";"74345";"2018-08-14T16:36:39";"457";"Sociólogo"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74344";"74344";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74343";"74343";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74343";"74343";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74342";"74342";"2018-08-14T16:36:39";"123";"Contador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74341";"74341";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74340";"74340";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74339";"74339";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74339";"74339";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74339";"74339";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74338";"74338";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74337";"74337";"2018-08-14T16:36:39";"123";"Contador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74337";"74337";"2018-08-14T16:36:39";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74337";"74337";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74336";"74336";"2018-08-14T16:36:39";"500";"Torneiro mecânico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74335";"74335";"2018-08-14T16:36:39";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74334";"74334";"2018-08-14T16:36:39";"324";"Militar"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74334";"74334";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74333";"74333";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74332";"74332";"2018-08-14T16:36:39";"112";"Construtor civil"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74332";"74332";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74331";"74331";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74330";"74330";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74329";"74329";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74328";"74328";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74328";"74328";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"74327";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"74327";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74327";"74327";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74326";"74326";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74325";"74325";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74324";"74324";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74323";"74323";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74323";"74323";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74322";"74322";"2018-08-14T16:36:39";"421";"Publicitário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74322";"74322";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74321";"74321";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74321";"74321";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74321";"74321";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74320";"74320";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"74319";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74319";"74319";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74318";"74318";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74318";"74318";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"74317";"2018-08-14T16:36:39";"12";"Agricultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"74317";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74317";"74317";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74316";"74316";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74314";"74314";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74314";"74314";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74313";"74313";"2021-01-21T14:08:13";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74313";"74313";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74312";"74312";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74311";"74311";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74310";"74310";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74309";"74309";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74308";"74308";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74308";"74308";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74308";"74308";"2018-08-14T16:36:39";"94";"Cientista político"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74307";"74307";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74307";"74307";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74306";"74306";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74306";"74306";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74305";"74305";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74305";"74305";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74305";"74305";"2018-08-14T16:36:39";"123";"Contador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74304";"74304";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74303";"74303";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74302";"74302";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74301";"74301";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74301";"74301";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74301";"74301";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74300";"74300";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74300";"74300";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74299";"74299";"2015-01-16T10:50:41";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74298";"74298";"2018-08-14T16:36:39";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74298";"74298";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74297";"74297";"2018-08-14T16:36:39";"359";"Padre"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74296";"74296";"2018-08-14T16:36:39";"9";"Agente de viagem"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74296";"74296";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74296";"74296";"2018-08-14T16:36:39";"433";"Representante comercial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74296";"74296";"2018-08-14T16:36:39";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74295";"74295";"2018-08-14T16:36:39";"175";"Eletricista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74295";"74295";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74294";"74294";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74294";"74294";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74293";"74293";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74293";"74293";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74292";"74292";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74292";"74292";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74291";"74291";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74290";"74290";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74289";"74289";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74289";"74289";"2018-08-14T16:36:39";"242";"Fazendeiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74288";"74288";"2018-08-14T16:36:39";"309";"Médica"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74287";"74287";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74286";"74286";"2018-08-14T16:36:39";"193";"Enfermeira"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74285";"74285";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74284";"74284";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"74283";"2018-08-14T16:36:39";"321";"Metalúrgico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"74283";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74282";"74282";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74282";"74282";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74282";"74282";"2018-08-14T16:36:39";"33";"Artista plástico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74281";"74281";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"441";"Secretário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74280";"74280";"2018-08-14T16:36:39";"417";"Psicanalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74279";"74279";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74278";"74278";"2018-05-07T11:24:37";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74278";"74278";"2018-05-07T11:24:56";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74277";"74277";"2015-06-16T16:12:37";"78";"Biomédico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74276";"74276";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74276";"74276";"2018-08-14T16:36:39";"40";"Ator"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74275";"74275";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74274";"74274";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74274";"74274";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74274";"74274";"2018-08-14T16:36:39";"381";"Procurador de justiça"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74273";"74273";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74273";"74273";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74273";"74273";"2018-08-14T16:36:39";"360";"Pastor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74272";"74272";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74271";"74271";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"74270";"2015-01-16T10:50:24";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74270";"74270";"2015-01-16T10:50:24";"140";"Delegado de polícia"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74269";"74269";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74269";"74269";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74268";"74268";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74267";"74267";"2022-08-23T16:19:52";"103";"Comunicadora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74266";"74266";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74266";"74266";"2018-08-14T16:36:39";"243";"Ferramenteiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74265";"74265";"2018-08-14T16:36:39";"381";"Procurador de justiça"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74264";"74264";"2018-08-14T16:36:39";"321";"Metalúrgico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74263";"74263";"2018-08-14T16:36:39";"86";"Caldeireiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74262";"74262";"2018-08-14T16:36:39";"413";"Promotor de justiça"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74261";"74261";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74261";"74261";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74260";"74260";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74259";"74259";"2018-08-14T16:36:39";"103";"Comunicador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74259";"74259";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74258";"74258";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74258";"74258";"2018-08-14T16:36:39";"101";"Comerciário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74257";"74257";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74257";"74257";"2018-08-14T16:36:39";"324";"Militar"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74256";"74256";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74255";"74255";"2018-08-14T16:36:39";"867";"Empregada doméstica"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74254";"74254";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"74253";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"74253";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74252";"74252";"2018-08-14T16:36:39";"6";"Advogada"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74252";"74252";"2018-08-14T16:36:39";"285";"Juíza"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74252";"74252";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74251";"74251";"";"0";""
"https://dadosabertos.camara.leg.br/api/v2/deputados/74250";"74250";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74250";"74250";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74249";"74249";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74249";"74249";"2018-08-14T16:36:39";"364";"Pecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74248";"74248";"2018-08-14T16:36:39";"182";"Empresária"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74247";"74247";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74246";"74246";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74246";"74246";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74245";"74245";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74245";"74245";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74244";"74244";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74244";"74244";"2018-08-14T16:36:39";"18";"Agropecuarista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74244";"74244";"2021-03-24T14:00:27";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74243";"74243";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74242";"74242";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74242";"74242";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74242";"74242";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74241";"74241";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74240";"74240";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74239";"74239";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74239";"74239";"2018-08-14T16:36:39";"171";"Economista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74238";"74238";"2018-08-14T16:36:39";"236";"Extensionista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74238";"74238";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74238";"74238";"2018-08-14T16:36:39";"1";"Administrador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74237";"74237";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74236";"74236";"2018-08-14T16:36:39";"195";"Engenheiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74236";"74236";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"433";"Representante comercial"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"113";"Consultor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"220";"Engraxate"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"266";"Gestor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"880";"Profissional gráfico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"283";"Jornaleiro"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"506";"Vendedor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74235";"74235";"2015-01-16T10:52:13";"441";"Secretário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74234";"74234";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74233";"74233";"2018-08-14T16:36:39";"74";"Bancário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74232";"74232";"2018-08-14T16:36:39";"324";"Militar"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74231";"74231";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74231";"74231";"2018-08-14T16:36:39";"36";"Assistente social"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74231";"74231";"2018-08-14T16:36:39";"6";"Advogada"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74230";"74230";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74229";"74229";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74228";"74228";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74228";"74228";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74227";"74227";"2018-08-14T16:36:39";"449";"Servidora pública"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74227";"74227";"2018-08-14T16:36:39";"6";"Advogada"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74227";"74227";"2018-08-14T16:36:39";"391";"Professora"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74226";"74226";"2018-08-14T16:36:39";"885";"Trabalhador"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74225";"74225";"2018-08-14T16:36:39";"284";"Jornalista"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74224";"74224";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74223";"74223";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74223";"74223";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74222";"74222";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74222";"74222";"2018-08-14T16:36:39";"449";"Servidor público"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74221";"74221";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74220";"74220";"2018-08-14T16:36:39";"391";"Professor"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74219";"74219";"2018-08-14T16:36:39";"6";"Advogado"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74219";"74219";"2018-08-14T16:36:39";"182";"Empresário"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74218";"74218";"2018-08-14T16:36:39";"881";"Profissional técnico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74217";"74217";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74216";"74216";"2018-08-14T16:36:39";"309";"Médico"
"https://dadosabertos.camara.leg.br/api/v2/deputados/74215";"74215";"2018-08-14T16:36:39";"171";"Economista"
